"","subject","activity","variable","mean"
"13469",27,"LAYING","angle.Z.gravityMean.",-0.67651559527027
"13470",27,"LAYING","timeBodyAccSTDEVX",-0.978455153108108
"13471",27,"LAYING","timeBodyAccSTDEVY",-0.983736043783784
"13472",27,"LAYING","timeBodyAccSTDEVZ",-0.986636996081081
"13473",27,"LAYING","timeGravityAccSTDEVX",-0.971183862702703
"13474",27,"LAYING","timeGravityAccSTDEVY",-0.993701742972973
"13475",27,"LAYING","timeGravityAccSTDEVZ",-0.989056311351351
"13476",27,"LAYING","timeBodyAccJerkSTDEVX",-0.986471899324324
"13477",27,"LAYING","timeBodyAccJerkSTDEVY",-0.985159461756757
"13478",27,"LAYING","timeBodyAccJerkSTDEVZ",-0.989685146621622
"13479",27,"LAYING","timeBodyGyroSTDEVX",-0.988837212162162
"13480",27,"LAYING","timeBodyGyroSTDEVY",-0.98428747527027
"13481",27,"LAYING","timeBodyGyroSTDEVZ",-0.97837499972973
"13482",27,"LAYING","timeBodyGyroJerkSTDEVX",-0.993503720810811
"13483",27,"LAYING","timeBodyGyroJerkSTDEVY",-0.993025877297297
"13484",27,"LAYING","timeBodyGyroJerkSTDEVZ",-0.993296720540541
"13485",27,"LAYING","timeBodyAccMagnitudeSTDEV.",-0.978920176216216
"13486",27,"LAYING","timeGravityAccMagnitudeSTDEV.",-0.978920176216216
"13487",27,"LAYING","timeBodyAccJerkMagnitudeSTDEV.",-0.988586771351351
"13488",27,"LAYING","timeBodyGyroMagnitudeSTDEV.",-0.971915732837838
"13489",27,"LAYING","timeBodyGyroJerkMagnitudeSTDEV.",-0.993484313243243
"13490",27,"LAYING","frequencyBodyAccSTDEVX",-0.977615702567568
"13491",27,"LAYING","frequencyBodyAccSTDEVY",-0.984269087972973
"13492",27,"LAYING","frequencyBodyAccSTDEVZ",-0.986582387972973
"13493",27,"LAYING","frequencyBodyAccJerkSTDEVX",-0.987477465405405
"13494",27,"LAYING","frequencyBodyAccJerkSTDEVY",-0.986116008783784
"13495",27,"LAYING","frequencyBodyAccJerkSTDEVZ",-0.989901169864865
"13496",27,"LAYING","frequencyBodyGyroSTDEVX",-0.989382328918919
"13497",27,"LAYING","frequencyBodyGyroSTDEVY",-0.983052318513513
"13498",27,"LAYING","frequencyBodyGyroSTDEVZ",-0.980096438108108
"13499",27,"LAYING","frequencyBodyAccMagnitudeSTDEV.",-0.980296339054054
"13500",27,"LAYING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.988174859594595
"13501",27,"LAYING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.971806236756757
"13502",27,"LAYING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.993552299324324
"13503",27,"SITTING","timeBodyAccMEANX",0.273941302571429
"13504",27,"SITTING","timeBodyAccMEANY",-0.0155269799285714
"13505",27,"SITTING","timeBodyAccMEANZ",-0.105521912588571
"13506",27,"SITTING","timeGravityAccMEANX",0.839464714
"13507",27,"SITTING","timeGravityAccMEANY",0.212947021371429
"13508",27,"SITTING","timeGravityAccMEANZ",0.276417431042857
"13509",27,"SITTING","timeBodyAccJerkMEANX",0.0779038963571429
"13510",27,"SITTING","timeBodyAccJerkMEANY",0.004670724222
"13511",27,"SITTING","timeBodyAccJerkMEANZ",-0.00611285425957143
"13512",27,"SITTING","timeBodyGyroMEANX",-0.0371830822285714
"13513",27,"SITTING","timeBodyGyroMEANY",-0.0797345645214286
"13514",27,"SITTING","timeBodyGyroMEANZ",0.0833752812157143
"13515",27,"SITTING","timeBodyGyroJerkMEANX",-0.0951635808
"13516",27,"SITTING","timeBodyGyroJerkMEANY",-0.0396410809285714
"13517",27,"SITTING","timeBodyGyroJerkMEANZ",-0.0503883556285714
"13518",27,"SITTING","timeBodyAccMagnitudeMEAN..",-0.979481668857143
"13519",27,"SITTING","timeGravityAccMagnitudeMEAN..",-0.979481668857143
"13520",27,"SITTING","timeBodyAccJerkMagnitudeMEAN..",-0.989467178285714
"13521",27,"SITTING","timeBodyGyroMagnitudeMEAN..",-0.963565474
"13522",27,"SITTING","timeBodyGyroJerkMagnitudeMEAN..",-0.994034710714286
"13523",27,"SITTING","frequencyBodyAccMEANX",-0.988682108428571
"13524",27,"SITTING","frequencyBodyAccMEANY",-0.974057855571429
"13525",27,"SITTING","frequencyBodyAccMEANZ",-0.974665817
"13526",27,"SITTING","frequencyBodyAccMEANFreqX",-0.0585153003971429
"13527",27,"SITTING","frequencyBodyAccMEANFreqY",0.144625790198857
"13528",27,"SITTING","frequencyBodyAccMEANFreqZ",0.121635059074286
"13529",27,"SITTING","frequencyBodyAccJerkMEANX",-0.990839607428571
"13530",27,"SITTING","frequencyBodyAccJerkMEANY",-0.985238583714286
"13531",27,"SITTING","frequencyBodyAccJerkMEANZ",-0.987087721142857
"13532",27,"SITTING","frequencyBodyAccJerkMEANFreqX",0.194318820804286
"13533",27,"SITTING","frequencyBodyAccJerkMEANFreqY",-0.0105794955342857
"13534",27,"SITTING","frequencyBodyAccJerkMEANFreqZ",0.03477278444
"13535",27,"SITTING","frequencyBodyGyroMEANX",-0.987207904714286
"13536",27,"SITTING","frequencyBodyGyroMEANY",-0.984141119142857
"13537",27,"SITTING","frequencyBodyGyroMEANZ",-0.976848134285714
"13538",27,"SITTING","frequencyBodyGyroMEANFreqX",0.0280636008338571
"13539",27,"SITTING","frequencyBodyGyroMEANFreqY",-0.159439066752857
"13540",27,"SITTING","frequencyBodyGyroMEANFreqZ",0.0218168994742857
"13541",27,"SITTING","frequencyBodyAccMagnitudeMEAN..",-0.974766466714286
"13542",27,"SITTING","frequencyBodyAccMagnitudeMEANFreq..",0.207855626508571
"13543",27,"SITTING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.988773269428571
"13544",27,"SITTING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.357920769852857
"13545",27,"SITTING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.979482820857143
"13546",27,"SITTING","frequencyBodyBodyGyroMagnitudeMEANFreq..",-0.0230774093425714
"13547",27,"SITTING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.992390264285714
"13548",27,"SITTING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.224975047905714
"13549",27,"SITTING","angle.tBodyAccMean.gravity.",-0.000321402391857144
"13550",27,"SITTING","angle.tBodyAccJerkMean..gravityMean.",0.0256382561075714
"13551",27,"SITTING","angle.tBodyGyroMean.gravityMean.",0.02180281181
"13552",27,"SITTING","angle.tBodyGyroJerkMean.gravityMean.",-0.0520481359642857
"13553",27,"SITTING","angle.X.gravityMean.",-0.630309218285714
"13554",27,"SITTING","angle.Y.gravityMean.",-0.0662284828
"13555",27,"SITTING","angle.Z.gravityMean.",-0.178206664085714
"13556",27,"SITTING","timeBodyAccSTDEVX",-0.988580107714286
"13557",27,"SITTING","timeBodyAccSTDEVY",-0.971579125714286
"13558",27,"SITTING","timeBodyAccSTDEVZ",-0.965858735142857
"13559",27,"SITTING","timeGravityAccSTDEVX",-0.982445738
"13560",27,"SITTING","timeGravityAccSTDEVY",-0.982553336571429
"13561",27,"SITTING","timeGravityAccSTDEVZ",-0.967268066
"13562",27,"SITTING","timeBodyAccJerkSTDEVX",-0.990658097857143
"13563",27,"SITTING","timeBodyAccJerkSTDEVY",-0.985097470714286
"13564",27,"SITTING","timeBodyAccJerkSTDEVZ",-0.988904001571429
"13565",27,"SITTING","timeBodyGyroSTDEVX",-0.988492425142857
"13566",27,"SITTING","timeBodyGyroSTDEVY",-0.982067465142857
"13567",27,"SITTING","timeBodyGyroSTDEVZ",-0.975713310142857
"13568",27,"SITTING","timeBodyGyroJerkSTDEVX",-0.993640318285714
"13569",27,"SITTING","timeBodyGyroJerkSTDEVY",-0.992226442142857
"13570",27,"SITTING","timeBodyGyroJerkSTDEVZ",-0.991766787571429
"13571",27,"SITTING","timeBodyAccMagnitudeSTDEV.",-0.969526674714286
"13572",27,"SITTING","timeGravityAccMagnitudeSTDEV.",-0.969526674714286
"13573",27,"SITTING","timeBodyAccJerkMagnitudeSTDEV.",-0.989200539571429
"13574",27,"SITTING","timeBodyGyroMagnitudeSTDEV.",-0.970782132714286
"13575",27,"SITTING","timeBodyGyroJerkMagnitudeSTDEV.",-0.992112829571429
"13576",27,"SITTING","frequencyBodyAccSTDEVX",-0.988659196428571
"13577",27,"SITTING","frequencyBodyAccSTDEVY",-0.971266062714286
"13578",27,"SITTING","frequencyBodyAccSTDEVZ",-0.963220672571429
"13579",27,"SITTING","frequencyBodyAccJerkSTDEVX",-0.991292270714286
"13580",27,"SITTING","frequencyBodyAccJerkSTDEVY",-0.986083114
"13581",27,"SITTING","frequencyBodyAccJerkSTDEVZ",-0.989282516857143
"13582",27,"SITTING","frequencyBodyGyroSTDEVX",-0.988984618428571
"13583",27,"SITTING","frequencyBodyGyroSTDEVY",-0.981037690285714
"13584",27,"SITTING","frequencyBodyGyroSTDEVZ",-0.977595519142857
"13585",27,"SITTING","frequencyBodyAccMagnitudeSTDEV.",-0.970885296857143
"13586",27,"SITTING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.988531651142857
"13587",27,"SITTING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.970528266285714
"13588",27,"SITTING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.991967776285714
"13589",27,"STANDING","timeBodyAccMEANX",0.279566921625
"13590",27,"STANDING","timeBodyAccMEANY",-0.016593236445
"13591",27,"STANDING","timeBodyAccMEANZ",-0.107835818025
"13592",27,"STANDING","timeGravityAccMEANX",0.965351492
"13593",27,"STANDING","timeGravityAccMEANY",-0.188504847375
"13594",27,"STANDING","timeGravityAccMEANZ",-0.00557416876082625
"13595",27,"STANDING","timeBodyAccJerkMEANX",0.074969980825
"13596",27,"STANDING","timeBodyAccJerkMEANY",0.0122433312349875
"13597",27,"STANDING","timeBodyAccJerkMEANZ",-0.00137950299425
"13598",27,"STANDING","timeBodyGyroMEANX",-0.026731653905
"13599",27,"STANDING","timeBodyGyroMEANY",-0.067507120075
"13600",27,"STANDING","timeBodyGyroMEANZ",0.07168414632375
"13601",27,"STANDING","timeBodyGyroJerkMEANX",-0.0987605078625
"13602",27,"STANDING","timeBodyGyroJerkMEANY",-0.0417471753375
"13603",27,"STANDING","timeBodyGyroJerkMEANZ",-0.051403918985
"13604",27,"STANDING","timeBodyAccMagnitudeMEAN..",-0.972753287375
"13605",27,"STANDING","timeGravityAccMagnitudeMEAN..",-0.972753287375
"13606",27,"STANDING","timeBodyAccJerkMagnitudeMEAN..",-0.985347620125
"13607",27,"STANDING","timeBodyGyroMagnitudeMEAN..",-0.968702956625
"13608",27,"STANDING","timeBodyGyroJerkMagnitudeMEAN..",-0.989532103875
"13609",27,"STANDING","frequencyBodyAccMEANX",-0.99012181225
"13610",27,"STANDING","frequencyBodyAccMEANY",-0.961356141125
"13611",27,"STANDING","frequencyBodyAccMEANZ",-0.97414624525
"13612",27,"STANDING","frequencyBodyAccMEANFreqX",0.13780485515
"13613",27,"STANDING","frequencyBodyAccMEANFreqY",0.06545831223625
"13614",27,"STANDING","frequencyBodyAccMEANFreqZ",0.09125639792625
"13615",27,"STANDING","frequencyBodyAccJerkMEANX",-0.987771749375
"13616",27,"STANDING","frequencyBodyAccJerkMEANY",-0.97586868
"13617",27,"STANDING","frequencyBodyAccJerkMEANZ",-0.9851113755
"13618",27,"STANDING","frequencyBodyAccJerkMEANFreqX",0.29614372759125
"13619",27,"STANDING","frequencyBodyAccJerkMEANFreqY",-0.03292309817125
"13620",27,"STANDING","frequencyBodyAccJerkMEANFreqZ",0.055479501535
"13621",27,"STANDING","frequencyBodyGyroMEANX",-0.970149628875
"13622",27,"STANDING","frequencyBodyGyroMEANY",-0.983731873
"13623",27,"STANDING","frequencyBodyGyroMEANZ",-0.980862493125
"13624",27,"STANDING","frequencyBodyGyroMEANFreqX",-0.24681962557625
"13625",27,"STANDING","frequencyBodyGyroMEANFreqY",-0.1390560867165
"13626",27,"STANDING","frequencyBodyGyroMEANFreqZ",0.05763026998875
"13627",27,"STANDING","frequencyBodyAccMagnitudeMEAN..",-0.973186182375
"13628",27,"STANDING","frequencyBodyAccMagnitudeMEANFreq..",0.17782530310375
"13629",27,"STANDING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.984151646
"13630",27,"STANDING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.3290143599625
"13631",27,"STANDING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.975525565625
"13632",27,"STANDING","frequencyBodyBodyGyroMagnitudeMEANFreq..",-0.16571391208
"13633",27,"STANDING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.98941848275
"13634",27,"STANDING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.21289531030875
"13635",27,"STANDING","angle.tBodyAccMean.gravity.",0.01721205718025
"13636",27,"STANDING","angle.tBodyAccJerkMean..gravityMean.",0.03469933958
"13637",27,"STANDING","angle.tBodyGyroMean.gravityMean.",-0.03700329040125
"13638",27,"STANDING","angle.tBodyGyroJerkMean.gravityMean.",0.001785109175
"13639",27,"STANDING","angle.X.gravityMean.",-0.8334225635
"13640",27,"STANDING","angle.Y.gravityMean.",0.212369686125
"13641",27,"STANDING","angle.Z.gravityMean.",0.025601368792625
"13642",27,"STANDING","timeBodyAccSTDEVX",-0.9919515835
"13643",27,"STANDING","timeBodyAccSTDEVY",-0.955171419
"13644",27,"STANDING","timeBodyAccSTDEVZ",-0.962408444875
"13645",27,"STANDING","timeGravityAccSTDEVX",-0.994012162875
"13646",27,"STANDING","timeGravityAccSTDEVY",-0.97964105225
"13647",27,"STANDING","timeGravityAccSTDEVZ",-0.968169953625
"13648",27,"STANDING","timeBodyAccJerkSTDEVX",-0.987628362
"13649",27,"STANDING","timeBodyAccJerkSTDEVY",-0.975829725
"13650",27,"STANDING","timeBodyAccJerkSTDEVZ",-0.987354788
"13651",27,"STANDING","timeBodyGyroSTDEVX",-0.9699020075
"13652",27,"STANDING","timeBodyGyroSTDEVY",-0.982498991125
"13653",27,"STANDING","timeBodyGyroSTDEVZ",-0.981281807
"13654",27,"STANDING","timeBodyGyroJerkSTDEVX",-0.9826424495
"13655",27,"STANDING","timeBodyGyroJerkSTDEVY",-0.990798007875
"13656",27,"STANDING","timeBodyGyroJerkSTDEVZ",-0.9889703575
"13657",27,"STANDING","timeBodyAccMagnitudeSTDEV.",-0.9663601145
"13658",27,"STANDING","timeGravityAccMagnitudeSTDEV.",-0.9663601145
"13659",27,"STANDING","timeBodyAccJerkMagnitudeSTDEV.",-0.98415908975
"13660",27,"STANDING","timeBodyGyroMagnitudeSTDEV.",-0.965693334
"13661",27,"STANDING","timeBodyGyroJerkMagnitudeSTDEV.",-0.988819784
"13662",27,"STANDING","frequencyBodyAccSTDEVX",-0.99287582525
"13663",27,"STANDING","frequencyBodyAccSTDEVY",-0.954381606375
"13664",27,"STANDING","frequencyBodyAccSTDEVZ",-0.958924794125
"13665",27,"STANDING","frequencyBodyAccJerkSTDEVX",-0.98860681
"13666",27,"STANDING","frequencyBodyAccJerkSTDEVY",-0.977605582
"13667",27,"STANDING","frequencyBodyAccJerkSTDEVZ",-0.98820826225
"13668",27,"STANDING","frequencyBodyGyroSTDEVX",-0.970221836375
"13669",27,"STANDING","frequencyBodyGyroSTDEVY",-0.98185775725
"13670",27,"STANDING","frequencyBodyGyroSTDEVZ",-0.983105048875
"13671",27,"STANDING","frequencyBodyAccMagnitudeSTDEV.",-0.967529105125
"13672",27,"STANDING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.983022277625
"13673",27,"STANDING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.96540017025
"13674",27,"STANDING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.988579092
"13675",27,"WALKING","timeBodyAccMEANX",0.276849485438596
"13676",27,"WALKING","timeBodyAccMEANY",-0.0166478783221912
"13677",27,"WALKING","timeBodyAccMEANZ",-0.112822289263158
"13678",27,"WALKING","timeGravityAccMEANX",0.944759287368421
"13679",27,"WALKING","timeGravityAccMEANY",-0.187497034561404
"13680",27,"WALKING","timeGravityAccMEANZ",-0.126210937305263
"13681",27,"WALKING","timeBodyAccJerkMEANX",0.0684331971807018
"13682",27,"WALKING","timeBodyAccJerkMEANY",0.00161230290877193
"13683",27,"WALKING","timeBodyAccJerkMEANZ",-0.020752327245614
"13684",27,"WALKING","timeBodyGyroMEANX",-0.08558835714
"13685",27,"WALKING","timeBodyGyroMEANY",-0.0365348163649123
"13686",27,"WALKING","timeBodyGyroMEANZ",0.118267750196491
"13687",27,"WALKING","timeBodyGyroJerkMEANX",-0.0786163508824035
"13688",27,"WALKING","timeBodyGyroJerkMEANY",-0.0476974404561403
"13689",27,"WALKING","timeBodyGyroJerkMEANZ",-0.0650247552701754
"13690",27,"WALKING","timeBodyAccMagnitudeMEAN..",-0.238853875263158
"13691",27,"WALKING","timeGravityAccMagnitudeMEAN..",-0.238853875263158
"13692",27,"WALKING","timeBodyAccJerkMagnitudeMEAN..",-0.230500549298246
"13693",27,"WALKING","timeBodyGyroMagnitudeMEAN..",-0.396638753684211
"13694",27,"WALKING","timeBodyGyroJerkMagnitudeMEAN..",-0.562587199473684
"13695",27,"WALKING","frequencyBodyAccMEANX",-0.308702374385965
"13696",27,"WALKING","frequencyBodyAccMEANY",-0.13678354122807
"13697",27,"WALKING","frequencyBodyAccMEANZ",-0.312372595438596
"13698",27,"WALKING","frequencyBodyAccMEANFreqX",-0.301660253842105
"13699",27,"WALKING","frequencyBodyAccMEANFreqY",0.154280392119298
"13700",27,"WALKING","frequencyBodyAccMEANFreqZ",0.248446349
"13701",27,"WALKING","frequencyBodyAccJerkMEANX",-0.345482736842105
"13702",27,"WALKING","frequencyBodyAccJerkMEANY",-0.194767362438596
"13703",27,"WALKING","frequencyBodyAccJerkMEANZ",-0.382617091578947
"13704",27,"WALKING","frequencyBodyAccJerkMEANFreqX",-0.268722350470175
"13705",27,"WALKING","frequencyBodyAccJerkMEANFreqY",-0.226365823631579
"13706",27,"WALKING","frequencyBodyAccJerkMEANFreqZ",-0.199017301947368
"13707",27,"WALKING","frequencyBodyGyroMEANX",-0.498017935263158
"13708",27,"WALKING","frequencyBodyGyroMEANY",-0.534724231403509
"13709",27,"WALKING","frequencyBodyGyroMEANZ",-0.318182379824561
"13710",27,"WALKING","frequencyBodyGyroMEANFreqX",-0.0405734629829825
"13711",27,"WALKING","frequencyBodyGyroMEANFreqY",0.00198569075263158
"13712",27,"WALKING","frequencyBodyGyroMEANFreqZ",-0.128721382112281
"13713",27,"WALKING","frequencyBodyAccMagnitudeMEAN..",-0.327229405789474
"13714",27,"WALKING","frequencyBodyAccMagnitudeMEANFreq..",0.243535983807018
"13715",27,"WALKING","frequencyBodyBodyAccJerkMagnitudeMEAN..",-0.259934013157895
"13716",27,"WALKING","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.0162107116964912
"13717",27,"WALKING","frequencyBodyBodyGyroMagnitudeMEAN..",-0.519451704035088
"13718",27,"WALKING","frequencyBodyBodyGyroMagnitudeMEANFreq..",0.148717231122807
"13719",27,"WALKING","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.623288199649123
"13720",27,"WALKING","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.085975680254386
"13721",27,"WALKING","angle.tBodyAccMean.gravity.",0.0125394930526316
"13722",27,"WALKING","angle.tBodyAccJerkMean..gravityMean.",0.0248390150824561
"13723",27,"WALKING","angle.tBodyGyroMean.gravityMean.",0.132261637894737
"13724",27,"WALKING","angle.tBodyGyroJerkMean.gravityMean.",-0.11575159945614
"13725",27,"WALKING","angle.X.gravityMean.",-0.780893732982456
"13726",27,"WALKING","angle.Y.gravityMean.",0.21187518122807
"13727",27,"WALKING","angle.Z.gravityMean.",0.110064619157895
"13728",27,"WALKING","timeBodyAccSTDEVX",-0.348475560526316
"13729",27,"WALKING","timeBodyAccSTDEVY",-0.187301214964912
"13730",27,"WALKING","timeBodyAccSTDEVZ",-0.297318273508772
"13731",27,"WALKING","timeGravityAccSTDEVX",-0.979866136842105
"13732",27,"WALKING","timeGravityAccSTDEVY",-0.973792999824561
"13733",27,"WALKING","timeGravityAccSTDEVZ",-0.956593490526316
"13734",27,"WALKING","timeBodyAccJerkSTDEVX",-0.316184021578947
"13735",27,"WALKING","timeBodyAccJerkSTDEVY",-0.104090459225439
"13736",27,"WALKING","timeBodyAccJerkSTDEVZ",-0.401188539824561
"13737",27,"WALKING","timeBodyGyroSTDEVX",-0.606860248596491
"13738",27,"WALKING","timeBodyGyroSTDEVY",-0.529865057894737
"13739",27,"WALKING","timeBodyGyroSTDEVZ",-0.250120409298246
"13740",27,"WALKING","timeBodyGyroJerkSTDEVX",-0.523256879298246
"13741",27,"WALKING","timeBodyGyroJerkSTDEVY",-0.634105502807017
"13742",27,"WALKING","timeBodyGyroJerkSTDEVZ",-0.426346962631579
"13743",27,"WALKING","timeBodyAccMagnitudeSTDEV.",-0.407355787017544
"13744",27,"WALKING","timeGravityAccMagnitudeSTDEV.",-0.407355787017544
"13745",27,"WALKING","timeBodyAccJerkMagnitudeSTDEV.",-0.266138940350877
"13746",27,"WALKING","timeBodyGyroMagnitudeSTDEV.",-0.482452355789474
"13747",27,"WALKING","timeBodyGyroJerkMagnitudeSTDEV.",-0.618718628596491
"13748",27,"WALKING","frequencyBodyAccSTDEVX",-0.365256349298246
"13749",27,"WALKING","frequencyBodyAccSTDEVY",-0.267741550175439
"13750",27,"WALKING","frequencyBodyAccSTDEVZ",-0.345515217192982
"13751",27,"WALKING","frequencyBodyAccJerkSTDEVX",-0.346610413333333
"13752",27,"WALKING","frequencyBodyAccJerkSTDEVY",-0.0655179027631579
"13753",27,"WALKING","frequencyBodyAccJerkSTDEVZ",-0.417957993859649
"13754",27,"WALKING","frequencyBodyGyroSTDEVX",-0.642349125614035
"13755",27,"WALKING","frequencyBodyGyroSTDEVY",-0.530943838421053
"13756",27,"WALKING","frequencyBodyGyroSTDEVZ",-0.297847512280702
"13757",27,"WALKING","frequencyBodyAccMagnitudeSTDEV.",-0.550392604912281
"13758",27,"WALKING","frequencyBodyBodyAccJerkMagnitudeSTDEV.",-0.279732022017544
"13759",27,"WALKING","frequencyBodyBodyGyroMagnitudeSTDEV.",-0.546888146491228
"13760",27,"WALKING","frequencyBodyBodyGyroJerkMagnitudeSTDEV.",-0.639242384210526
"13761",27,"WALKING_DOWNSTAIRS","timeBodyAccMEANX",0.2975441875
"13762",27,"WALKING_DOWNSTAIRS","timeBodyAccMEANY",-0.0135564467159091
"13763",27,"WALKING_DOWNSTAIRS","timeBodyAccMEANZ",-0.112837694688636
"13764",27,"WALKING_DOWNSTAIRS","timeGravityAccMEANX",0.931380178636364
"13765",27,"WALKING_DOWNSTAIRS","timeGravityAccMEANY",-0.166938774772727
"13766",27,"WALKING_DOWNSTAIRS","timeGravityAccMEANZ",-0.140047614122727
"13767",27,"WALKING_DOWNSTAIRS","timeBodyAccJerkMEANX",0.0936273220295455
"13768",27,"WALKING_DOWNSTAIRS","timeBodyAccJerkMEANY",0.0159869469363636
"13769",27,"WALKING_DOWNSTAIRS","timeBodyAccJerkMEANZ",-0.00985034750909091
"13770",27,"WALKING_DOWNSTAIRS","timeBodyGyroMEANX",-0.159826551905227
"13771",27,"WALKING_DOWNSTAIRS","timeBodyGyroMEANY",-0.0163131590545455
"13772",27,"WALKING_DOWNSTAIRS","timeBodyGyroMEANZ",0.152695027609091
"13773",27,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMEANX",-0.0515814754272727
"13774",27,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMEANY",-0.0642023574227273
"13775",27,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMEANZ",-0.0621043700545455
"13776",27,"WALKING_DOWNSTAIRS","timeBodyAccMagnitudeMEAN..",0.108071382861364
"13777",27,"WALKING_DOWNSTAIRS","timeGravityAccMagnitudeMEAN..",0.108071382861364
"13778",27,"WALKING_DOWNSTAIRS","timeBodyAccJerkMagnitudeMEAN..",-0.115421210625
"13779",27,"WALKING_DOWNSTAIRS","timeBodyGyroMagnitudeMEAN..",-0.164783206536364
"13780",27,"WALKING_DOWNSTAIRS","timeBodyGyroJerkMagnitudeMEAN..",-0.440546586136364
"13781",27,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANX",0.0829831545090909
"13782",27,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANY",-0.0626729573068182
"13783",27,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANZ",-0.241600361090909
"13784",27,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANFreqX",-0.390366905
"13785",27,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANFreqY",0.0530611096231818
"13786",27,"WALKING_DOWNSTAIRS","frequencyBodyAccMEANFreqZ",0.154663327609091
"13787",27,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANX",-0.0437826262613636
"13788",27,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANY",-0.170975270611364
"13789",27,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANZ",-0.343626396295455
"13790",27,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANFreqX",-0.331351997727273
"13791",27,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANFreqY",-0.294651710159091
"13792",27,"WALKING_DOWNSTAIRS","frequencyBodyAccJerkMEANFreqZ",-0.20334131025
"13793",27,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANX",-0.2966286115
"13794",27,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANY",-0.402132810611364
"13795",27,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANZ",-0.144904904113636
"13796",27,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANFreqX",-0.181812746586364
"13797",27,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANFreqY",0.2321868966475
"13798",27,"WALKING_DOWNSTAIRS","frequencyBodyGyroMEANFreqZ",0.0367238492251136
"13799",27,"WALKING_DOWNSTAIRS","frequencyBodyAccMagnitudeMEAN..",0.149816459227273
"13800",27,"WALKING_DOWNSTAIRS","frequencyBodyAccMagnitudeMEANFreq..",0.0640204520170455
"13801",27,"WALKING_DOWNSTAIRS","frequencyBodyBodyAccJerkMagnitudeMEAN..",0.010857564025
"13802",27,"WALKING_DOWNSTAIRS","frequencyBodyBodyAccJerkMagnitudeMEANFreq..",0.103796321231818
"13803",27,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroMagnitudeMEAN..",-0.359113724772727
"13804",27,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroMagnitudeMEANFreq..",0.0988527908931818
"13805",27,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroJerkMagnitudeMEAN..",-0.46777776875
"13806",27,"WALKING_DOWNSTAIRS","frequencyBodyBodyGyroJerkMagnitudeMEANFreq..",0.084123192215
"13807",27,"WALKING_DOWNSTAIRS","angle.tBodyAccMean.gravity.",-0.109720268022727
"13808",27,"WALKING_DOWNSTAIRS","angle.tBodyAccJerkMean..gravityMean.",0.000934885772727272
"13809",27,"WALKING_DOWNSTAIRS","angle.tBodyGyroMean.gravityMean.",0.322535211136364
"13810",27,"WALKING_DOWNSTAIRS","angle.tBodyGyroJerkMean.gravityMean.",-0.165675378727273
"13811",27,"WALKING_DOWNSTAIRS","angle.X.gravityMean.",-0.776271949318182
"13812",27,"WALKING_DOWNSTAIRS","angle.Y.gravityMean.",0.198441892954545
"13813",27,"WALKING_DOWNSTAIRS","angle.Z.gravityMean.",0.121082833318182
